
=== SHEET: HuggingFace ===
category,model_id,model_name,likes,downloads,private,pipeline_tag,library_name,created_at,tags,gated,disabled
deepseek/deepseek-chat,deepseek/deepseek-chat-v3,deepseek-ai/DeepSeek-V3,DeepSeek: DeepSeek V3,1735241320,"DeepSeek-V3 is the latest model from the DeepSeek team, building upon the instruction following and coding abilities of the previous versions. Pre-trained on nearly 15 trillion tokens, the reported ev",163840,text->text,text,text,DeepSeek,,0.000000272,0.000000272,0,0,0,0,163840,,No,max_tokens; temperature; top_p; tools; tool_choice; structured_outputs; response_format; stop; frequency_penalty; presence_penalty; top_k; repetition_penalty; logit_bias; logprobs; top_logprobs; seed; min_p
sao10k/l3.3-euryale-70b,sao10k/l3.3-euryale-70b-v2.3,Sao10K/L3.3-70B-Euryale-v2.3,Sao10K: Llama 3.3 Euryale 70B,1734535928,Euryale L3.3 70B is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k). It is the successor of [Euryale L3 70B v2.2](/models/sao10k/l3-euryale-70b).,131072,text->text,text,text,Llama3,llama3,0.00000065,0.00000075,0,0,0,0,131072,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; repetition_penalty; top_k; seed; min_p; logit_bias
openai/o1,openai/o1-2024-12-17,,OpenAI: o1,1734459999,"The latest and strongest model family from OpenAI, o1 is designed to spend more time thinking before responding. The o1 model series is trained with large-scale reinforcement learning to reason using ",200000,text+image->text,text; image,text,GPT,,0.000015,0.00006,0,0.021675,0,0,200000,100000,Yes,tools; tool_choice; seed; max_tokens; response_format; structured_outputs
x-ai/grok-2-vision-1212,x-ai/grok-2-vision-1212,,xAI: Grok 2 Vision 1212,1734237338,"Grok 2 Vision 1212 advances image-based AI with stronger visual comprehension, refined instruction-following, and multilingual support. From object recognition to style analysis, it empowers developer",32768,text+image->text,text; image,text,Grok,,0.000002,0.00001,0,0.0036,0,0,32768,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; seed; logprobs; top_logprobs; response_format
x-ai/grok-2-1212,x-ai/grok-2-1212,,xAI: Grok 2 1212,1734232814,"Grok 2 1212 introduces significant enhancements to accuracy, instruction adherence, and multilingual support, making it a powerful and flexible choice for developers seeking a highly steerable, intell",131072,text->text,text,text,Grok,,0.000002,0.00001,0,0,0,0,131072,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; seed; logprobs; top_logprobs; response_format
cohere/command-r7b-12-2024,cohere/command-r7b-12-2024,,Cohere: Command R7B (12-2024),1734158152,"Command R7B (12-2024) is a small, fast update of the Command R+ model, delivered in December 2024. It excels at RAG, tool use, agents, and similar tasks requiring complex reasoning and multiple steps.",128000,text->text,text,text,Cohere,,0.0000000375,0.00000015,0,0,0,0,128000,4000,Yes,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; top_k; seed; response_format; structured_outputs
google/gemini-2.0-flash-exp:free,google/gemini-2.0-flash-exp,,Google: Gemini 2.0 Flash Experimental (free),1733937523,"Gemini Flash 2.0 offers a significantly faster time to first token (TTFT) compared to [Gemini Flash 1.5](/google/gemini-flash-1.5), while maintaining quality on par with larger models like [Gemini Pro",1048576,text+image->text,text; image,text,Gemini,,0,0,0,0,0,0,1048576,8192,No,max_tokens; temperature; top_p; tools; tool_choice; stop
meta-llama/llama-3.3-70b-instruct:free,meta-llama/llama-3.3-70b-instruct,meta-llama/Llama-3.3-70B-Instruct,Meta: Llama 3.3 70B Instruct (free),1733506137,The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned generative model in 70B (text in/text out). The Llama 3.3 instruction tuned text only model is optimize,65536,text->text,text,text,Llama3,llama3,0,0,0,0,0,0,65536,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; top_k; repetition_penalty; logit_bias; min_p; response_format
meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,meta-llama/Llama-3.3-70B-Instruct,Meta: Llama 3.3 70B Instruct,1733506137,The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned generative model in 70B (text in/text out). The Llama 3.3 instruction tuned text only model is optimize,131072,text->text,text,text,Llama3,llama3,0.000000038,0.00000012,0,0,0,0,131072,16384,No,max_tokens; temperature; top_p; structured_outputs; response_format; seed; tools; tool_choice; stop; frequency_penalty; presence_penalty; repetition_penalty; top_k; min_p; logit_bias; logprobs; top_logprobs
amazon/nova-lite-v1,amazon/nova-lite-v1,,Amazon: Nova Lite 1.0,1733437363,"Amazon Nova Lite 1.0 is a very low-cost multimodal model from Amazon that focused on fast processing of image, video, and text inputs to generate text output. Amazon Nova Lite can handle real-time cus",300000,text+image->text,text; image,text,Nova,,0.00000006,0.00000024,0,0.00009,0,0,300000,5120,Yes,max_tokens; temperature; top_p; tools; top_k; stop
amazon/nova-micro-v1,amazon/nova-micro-v1,,Amazon: Nova Micro 1.0,1733437237,Amazon Nova Micro 1.0 is a text-only model that delivers the lowest latency responses in the Amazon Nova family of models at a very low cost. With a context length of 128K tokens and optimized for spe,128000,text->text,text,text,Nova,,0.000000035,0.00000014,0,0,0,0,128000,5120,Yes,max_tokens; temperature; top_p; tools; top_k; stop
amazon/nova-pro-v1,amazon/nova-pro-v1,,Amazon: Nova Pro 1.0,1733436303,"Amazon Nova Pro 1.0 is a capable multimodal model from Amazon focused on providing a combination of accuracy, speed, and cost for a wide range of tasks. As of December 2024, it achieves state-of-the-a",300000,text+image->text,text; image,text,Nova,,0.0000008,0.0000032,0,0.0012,0,0,300000,5120,Yes,max_tokens; temperature; top_p; tools; top_k; stop
qwen/qwq-32b-preview,qwen/qwq-32b-preview,Qwen/QwQ-32B-Preview,Qwen: QwQ 32B Preview,1732754541,"QwQ-32B-Preview is an experimental research model focused on AI reasoning capabilities developed by the Qwen Team. As a preview release, it demonstrates promising analytical abilities while having sev",32768,text->text,text,text,Qwen,deepseek-r1,0.0000002,0.0000002,0,0,0,0,32768,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; logprobs; top_logprobs; seed; logit_bias; top_k; min_p; repetition_penalty
openai/gpt-4o-2024-11-20,openai/gpt-4o-2024-11-20,,OpenAI: GPT-4o (2024-11-20),1732127594,"The 2024-11-20 version of GPT-4o offers a leveled-up creative writing ability with more natural, engaging, and tailored writing to improve relevance & readability. It’s also better at working with upl",128000,text+image->text,text; image; file,text,GPT,,0.0000025,0.00001,0,0.003613,0,0,128000,16384,Yes,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; web_search_options; seed; logit_bias; logprobs; top_logprobs; response_format; structured_outputs
mistralai/mistral-large-2411,mistralai/mistral-large-2411,,Mistral Large 2411,1731978685,"Mistral Large 2 2411 is an update of [Mistral Large 2](/mistralai/mistral-large) released together with [Pixtral Large 2411](/mistralai/pixtral-large-2411)

It provides a significant upgrade on the pr",131072,text->text,text,text,Mistral,,0.000002,0.000006,0,0,0,0,131072,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; seed
mistralai/mistral-large-2407,mistralai/mistral-large-2407,,Mistral Large 2407,1731978415,"This is Mistral AI's flagship model, Mistral Large 2 (version mistral-large-2407). It's a proprietary weights-available model and excels at reasoning, code, JSON, chat, and more. Read the launch annou",131072,text->text,text,text,Mistral,,0.000002,0.000006,0,0,0,0,131072,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; seed
mistralai/pixtral-large-2411,mistralai/pixtral-large-2411,,Mistral: Pixtral Large 2411,1731977388,"Pixtral Large is a 124B parameter, open-weight, multimodal model built on top of [Mistral Large 2](/mistralai/mistral-large-2411). The model is able to understand documents, charts and natural images.",131072,text+image->text,text; image,text,Mistral,,0.000002,0.000006,0,0.002888,0,0,131072,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; seed
x-ai/grok-vision-beta,x-ai/grok-vision-beta,,xAI: Grok Vision Beta,1731976624,"Grok Vision Beta is xAI's experimental language model with vision capability.

",8192,text+image->text,text; image,text,Grok,,0.000005,0.000015,0,0.009,0,0,8192,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; seed; logprobs; top_logprobs; response_format
infermatic/mn-inferor-12b,infermatic/mn-inferor-12b,Infermatic/MN-12B-Inferor-v0.0,Infermatic: Mistral Nemo Inferor 12B,1731464428,"Inferor 12B is a merge of top roleplay models, expert on immersive narratives and storytelling.

This model was merged using the [Model Stock](https://arxiv.org/abs/2403.19522) merge method using [ant",16384,text->text,text,text,Mistral,mistral,0.0000008,0.0000012,0,0,0,0,16384,4096,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; repetition_penalty; top_k; min_p; seed
qwen/qwen-2.5-coder-32b-instruct:free,qwen/qwen-2.5-coder-32b-instruct,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5 Coder 32B Instruct (free),1731368400,"Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as CodeQwen). Qwen2.5-Coder brings the following improvements upon CodeQwen1.5:

- Significantly improvem",32768,text->text,text,text,Qwen,chatml,0,0,0,0,0,0,32768,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; top_k; seed; min_p; repetition_penalty; logprobs; logit_bias; top_logprobs
qwen/qwen-2.5-coder-32b-instruct,qwen/qwen-2.5-coder-32b-instruct,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5 Coder 32B Instruct,1731368400,"Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as CodeQwen). Qwen2.5-Coder brings the following improvements upon CodeQwen1.5:

- Significantly improvem",32768,text->text,text,text,Qwen,chatml,0.00000006,0.00000015,0,0,0,0,32768,16384,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; seed; top_k; min_p; repetition_penalty; logprobs; logit_bias; top_logprobs; response_format
raifle/sorcererlm-8x22b,raifle/sorcererlm-8x22b,rAIfle/SorcererLM-8x22b-bf16,SorcererLM 8x22B,1731105083,"SorcererLM is an advanced RP and storytelling model, built as a Low-rank 16-bit LoRA fine-tuned on [WizardLM-2 8x22B](/microsoft/wizardlm-2-8x22b).

- Advanced reasoning and emotional intelligence for",16000,text->text,text,text,Mistral,vicuna,0.0000045,0.0000045,0,0,0,0,16000,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; repetition_penalty; logit_bias; top_k; min_p; seed
thedrummer/unslopnemo-12b,thedrummer/unslopnemo-12b,TheDrummer/UnslopNemo-12B-v4.1,TheDrummer: UnslopNemo 12B,1731103448,"UnslopNemo v4.1 is the latest addition from the creator of Rocinante, designed for adventure writing and role-play scenarios.",32768,text->text,text,text,Mistral,mistral,0.0000004,0.0000004,0,0,0,0,32768,,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; repetition_penalty; logit_bias; top_k; min_p; seed; tools; tool_choice; logprobs
anthropic/claude-3.5-haiku:beta,anthropic/claude-3-5-haiku,,Anthropic: Claude 3.5 Haiku (self-moderated),1730678400,"Claude 3.5 Haiku features offers enhanced capabilities in speed, coding accuracy, and tool use. Engineered to excel in real-time applications, it delivers quick response times that are essential for d",200000,text+image->text,text; image,text,Claude,,0.0000008,0.000004,0,0,0,0,200000,8192,No,max_tokens; temperature; top_p; tools; tool_choice; top_k; stop
anthropic/claude-3.5-haiku,anthropic/claude-3-5-haiku,,Anthropic: Claude 3.5 Haiku,1730678400,"Claude 3.5 Haiku features offers enhanced capabilities in speed, coding accuracy, and tool use. Engineered to excel in real-time applications, it delivers quick response times that are essential for d",200000,text+image->text,text; image,text,Claude,,0.0000008,0.000004,0,0,0,0,200000,8192,Yes,max_tokens; temperature; top_p; tools; tool_choice; top_k; stop
anthropic/claude-3.5-haiku-20241022,anthropic/claude-3-5-haiku-20241022,,Anthropic: Claude 3.5 Haiku (2024-10-22),1730678400,"Claude 3.5 Haiku features enhancements across all skill sets including coding, tool use, and reasoning. As the fastest model in the Anthropic lineup, it offers rapid response times suitable for applic",200000,text+image->text,text; image,text,Claude,,0.0000008,0.000004,0,0,0,0,200000,8192,No,max_tokens; temperature; top_p; tools; tool_choice; top_k; stop
anthracite-org/magnum-v4-72b,anthracite-org/magnum-v4-72b,anthracite-org/magnum-v4-72b,Magnum v4 72B,1729555200,"This is a series of models designed to replicate the prose quality of the Claude 3 models, specifically Sonnet(https://openrouter.ai/anthropic/claude-3.5-sonnet) and Opus(https://openrouter.ai/anthrop",16384,text->text,text,text,Qwen,chatml,0.0000025,0.000003,0,0,0,0,16384,1024,No,max_tokens; temperature; top_p; stop; frequency_penalty; presence_penalty; repetition_penalty; logit_bias; top_k; min_p; seed; top_a
anthropic/claude-3.5-sonnet:beta,anthropic/claude-3.5-sonnet,,Anthropic: Claude 3.5 Sonnet (self-moderated),1729555200,"New Claude 3.5 Sonnet delivers better-than-Opus capabilities, faster-than-Sonnet speeds, at the same Sonnet prices. Sonnet is particularly good at:

- Coding: Scores ~49% on SWE-Bench Verified, higher",200000,text+image->text,text; image,text,Claude,,0.000003,0.000015,0,0.0048,0,0,200000,8192,No,max_tokens; temperature; top_p; tools; tool_choice; top_k; stop
anthropic/claude-3.5-sonnet,anthropic/claude-3.5-sonnet,,Anthropic: Claude 3.5 Sonnet,1729555200,"New Claude 3.5 Sonnet delivers better-than-Opus capabilities, faster-than-Sonnet speeds, at the same Sonnet prices. Sonnet is particularly good at:

- Coding: Scores ~49% on SWE-Bench Verified, higher",200000,text+image->text,text; image,text,Claude,,0.000003,0.000015,0,0.0048,0,0,200000,8192,Yes,max_tokens; temperature; top_p; tools; tool_choice; top_k; stop
mistralai/ministral-8b,mistralai/ministral-8b,,Mistral: Ministral 8B,1729123200,"Ministral 8B is an 8B parameter model featuring a unique interleaved sliding-window attention pattern for faster, memory-efficient inference. Designed for edge use cases, it supports up to 128k contex",128000,text->text,text,text,Mistral,,0.0000001,0.0000001,0,0,0,0,128000,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; seed
mistralai/ministral-3b,mistralai/ministral-3b,,Mistral: Ministral 3B,1729123200,"Ministral 3B is a 3B parameter model optimized for on-device and edge computing. It excels in knowledge, commonsense reasoning, and function-calling, outperforming larger models like Mistral 7B on mos",131072,text->text,text,text,Mistral,,0.00000004,0.00000004,0,0,0,0,131072,,No,max_tokens; temperature; top_p; tools; tool_choice; stop; frequency_penalty; presence_penalty; response_format; structured_outputs; seed
